timestamp,accel_z,latitude,longitude,wave_height
2025-04-24 17:25:16.649043,10.07,37.8631,-122.3132,3.188999999999995
2025-04-24 17:25:22.945408,10.1,37.8631,-122.3132,2.990799999999995
2025-04-24 17:25:24.163213,10.06,37.8631,-122.3133,2.792599999999995
2025-04-24 17:25:25.097194,10.06,37.8631,-122.3133,2.5942999999999947
2025-04-24 17:25:27.962664,10.1,37.8631,-122.3133,2.396199999999994
2025-04-24 17:25:28.978489,10.06,37.8631,-122.3133,2.1980999999999944
2025-04-24 17:25:29.942939,10.07,37.8631,-122.3133,1.9999999999999942
2025-04-24 17:25:30.889767,10.07,37.8631,-122.3133,1.8023999999999945
2025-04-24 17:25:31.856678,10.08,37.8631,-122.3133,1.6064999999999945
2025-04-24 17:25:38.224497,10.08,37.8631,-122.3133,1.4104999999999943
2025-04-24 17:25:40.113783,10.07,37.8631,-122.3133,1.2150999999999943
2025-04-24 17:25:43.038701,10.08,37.8631,-122.3133,1.019899999999994
2025-04-24 17:25:43.979120,10.06,37.8631,-122.3133,0.8238999999999942
2025-04-24 17:25:46.832172,10.07,37.8631,-122.3133,0.6280999999999942
2025-04-24 17:25:53.011829,10.04,37.8631,-122.3133,0.43219999999999414
2025-04-24 17:25:54.183727,10.07,37.8631,-122.3133,0.2362999999999941
2025-04-24 17:25:55.161123,10.07,37.8631,-122.3133,0.04019999999999409
2025-04-24 17:25:58.928582,10.06,37.8631,-122.3133,-0.15630000000000593
2025-04-24 17:25:59.891561,10.07,37.8631,-122.3133,-0.35270000000000595
2025-04-24 17:26:00.824458,10.08,37.8631,-122.3133,-0.5492000000000059
2025-04-24 17:26:01.739344,10.07,37.8631,-122.3133,-0.745600000000006
2025-04-24 17:26:08.157593,10.08,37.8631,-122.3133,-0.942000000000006
2025-04-24 17:26:10.112697,10.08,37.8631,-122.3133,-1.138500000000006
2025-04-24 17:26:13.952481,10.07,37.8631,-122.3133,-1.335300000000006
2025-04-24 17:26:15.933174,10.07,37.8631,-122.3133,-1.5321000000000062
2025-04-24 17:26:16.886146,10.07,37.8631,-122.3133,-1.7289000000000059
2025-04-24 17:26:23.056716,10.06,37.8631,-122.3133,-1.9257000000000062
2025-04-24 17:26:24.217352,10.05,37.8631,-122.3133,-2.122800000000006
2025-04-24 17:26:28.066494,10.07,37.8631,-122.3133,-2.320000000000006
2025-04-24 17:26:29.080433,10.05,37.8631,-122.3133,-2.5175000000000063
2025-04-24 17:26:30.077338,10.08,37.8631,-122.3133,-2.715000000000006
2025-04-24 17:26:31.013129,10.07,37.8631,-122.3133,-2.9129000000000063
2025-04-24 17:26:31.934419,10.09,37.8631,-122.3133,-3.111300000000006
2025-04-24 17:26:38.283246,10.06,37.8631,-122.3133,-3.3109000000000064
2025-04-24 17:26:40.150069,10.05,37.8631,-122.3133,-3.5100000000000064
2025-04-24 17:26:43.119880,10.06,37.8631,-122.3133,-3.5079000000000056
2025-04-24 17:26:44.036122,10.07,37.8631,-122.3133,-3.3045000000000058
2025-04-24 17:26:46.014701,10.07,37.8631,-122.3132,-3.101500000000006
2025-04-24 17:26:46.955050,10.06,37.8631,-122.3132,-2.8986000000000063
2025-04-24 17:26:53.103302,10.06,37.8631,-122.3132,-2.696000000000006
2025-04-24 17:26:54.317801,10.06,37.8631,-122.3132,-2.493600000000006
2025-04-24 17:26:55.264069,10.05,37.8631,-122.3132,-2.291300000000006
2025-04-24 17:26:58.152454,10.04,37.8631,-122.3132,-2.090000000000006
2025-04-24 17:26:59.088218,10.06,37.8631,-122.3132,-1.888900000000006
2025-04-24 17:27:00.113074,10.07,37.8631,-122.3132,-1.687700000000006
2025-04-24 17:27:01.046483,10.07,37.8631,-122.3132,-1.4863000000000062
2025-04-24 17:27:02.012948,10.09,37.8631,-122.3132,-1.284300000000006
2025-04-24 17:27:08.351866,10.1,37.8631,-122.3132,-1.081700000000006
2025-04-24 17:27:10.236932,10.09,37.8631,-122.3132,-0.879000000000006
2025-04-24 17:27:13.179564,10.08,37.8631,-122.3132,-0.676100000000006
2025-04-24 17:27:14.061711,10.07,37.8631,-122.3132,-0.47340000000000615
2025-04-24 17:27:16.030021,10.11,37.8631,-122.3132,-0.2710000000000061
2025-04-24 17:27:17.111339,10.08,37.8631,-122.3132,-0.06830000000000616
2025-04-24 17:27:23.104468,10.07,37.8631,-122.3132,0.13459999999999384
2025-04-24 17:27:23.290325,10.06,37.8631,-122.3132,0.33669999999999384
2025-04-24 17:27:24.290899,10.05,37.8631,-122.3132,0.5386999999999937
2025-04-24 17:27:25.280809,10.06,37.8631,-122.3132,0.7404999999999938
2025-04-24 17:27:28.187795,10.05,37.8631,-122.3132,0.9418999999999939
2025-04-24 17:27:29.165187,10.08,37.8631,-122.3132,1.1423999999999936
2025-04-24 17:27:30.085457,10.07,37.8631,-122.3132,1.3427999999999938
2025-04-24 17:27:31.068325,10.07,37.8631,-122.3132,1.5428999999999937
2025-04-24 17:27:32.088519,10.07,37.8631,-122.3132,1.7427999999999941
2025-04-24 17:27:38.400061,10.06,37.8631,-122.3132,1.9430999999999936
2025-04-24 17:27:40.313003,10.05,37.8631,-122.3132,2.143099999999994
2025-04-24 17:27:46.084797,10.05,37.8631,-122.3132,2.3433999999999937
2025-04-24 17:27:54.436064,10.07,37.8631,-122.3132,2.5436999999999936
2025-04-24 17:27:55.382624,10.08,37.8631,-122.3132,2.744199999999994
2025-04-24 17:27:59.164469,10.07,37.8631,-122.3132,2.944999999999994
2025-04-24 17:28:00.664449,10.07,37.8631,-122.3132,3.1457999999999937
2025-04-24 17:28:01.082206,10.05,37.8631,-122.3132,3.3462999999999945
2025-04-24 17:28:01.998297,10.06,37.8631,-122.3132,3.546699999999994
2025-04-24 17:28:08.446717,10.07,37.8631,-122.3132,3.746999999999994
2025-04-24 17:28:10.415231,10.07,37.8631,-122.3132,3.947099999999994
2025-04-24 17:28:13.231869,10.07,37.8631,-122.3132,4.147299999999994
2025-04-24 17:28:14.674982,10.05,37.8631,-122.3132,4.347199999999995
2025-04-24 17:28:16.065018,10.12,37.8631,-122.3132,4.547599999999994
2025-04-24 17:28:17.038768,10.09,37.8631,-122.3132,4.748299999999994
2025-04-24 17:28:23.285541,10.07,37.8631,-122.3132,4.9493999999999945
2025-04-24 17:28:23.482237,10.06,37.8631,-122.3132,5.150399999999994
2025-04-24 17:28:25.405497,9.7,37.8631,-122.3132,5.348099999999994
2025-04-24 17:28:28.270421,10.09,37.8631,-122.3132,5.5457999999999945
2025-04-24 17:28:29.260232,10.07,37.8631,-122.3132,5.743499999999994
2025-04-24 17:28:30.638119,10.08,37.8631,-122.3132,5.940899999999994
2025-04-24 17:28:31.144763,10.07,37.8631,-122.3132,6.138599999999994
2025-04-24 17:28:32.218936,10.07,37.8631,-122.3132,6.336699999999994
2025-04-24 17:28:38.542854,10.08,37.8631,-122.3132,6.434399999999994
2025-04-24 17:28:40.464535,10.03,37.8631,-122.3132,6.430999999999995
2025-04-24 17:28:43.290883,10.05,37.8631,-122.3132,6.427299999999994
2025-04-24 17:28:44.234948,10.07,37.8631,-122.3132,6.423799999999995
2025-04-24 17:28:46.181348,10.07,37.8631,-122.3132,6.420599999999993
2025-04-24 17:35:42.267132,10.06,37.8631,-122.3132,6.417499999999994
2025-04-24 17:35:44.111872,10.05,37.8631,-122.3132,6.414399999999993
2025-04-24 17:35:46.090169,10.05,37.8631,-122.3132,6.411999999999994
2025-04-24 17:35:47.967966,10.06,37.8631,-122.3132,6.409699999999994
2025-04-24 17:35:55.827441,10.07,37.8631,-122.3132,6.407299999999994
2025-04-24 17:35:56.324391,10.06,37.8631,-122.3132,6.4047999999999945
2025-04-24 17:36:00.122540,10.06,37.8631,-122.3132,6.401599999999993
2025-04-24 17:36:01.117152,10.05,37.8631,-122.3132,6.397399999999994
2025-04-24 17:36:02.069707,10.04,37.8631,-122.3132,6.392499999999994
2025-04-24 17:36:09.484140,10.07,37.8631,-122.3132,6.387299999999994
2025-04-24 17:36:10.406094,10.05,37.8631,-122.3132,6.381899999999994
2025-04-24 17:36:11.350878,10.07,37.8631,-122.3132,6.375999999999994
2025-04-24 17:36:14.214316,10.05,37.8631,-122.3132,6.369599999999994
2025-04-24 17:36:17.093897,10.05,37.8631,-122.3132,6.3628999999999944
2025-04-24 17:36:18.118837,10.05,37.8631,-122.3132,6.356499999999994
2025-04-24 17:36:24.230628,10.05,37.8631,-122.3132,6.350199999999994
2025-04-24 17:36:24.482018,10.04,37.8631,-122.3132,6.3437999999999946
2025-04-24 17:36:25.408969,10.07,37.8631,-122.3132,6.337799999999994
2025-04-24 17:36:26.432215,10.08,37.8631,-122.3132,6.331799999999995
2025-04-24 17:36:30.157137,10.06,37.8631,-122.3132,6.325799999999995
2025-04-24 17:36:31.078574,10.52,37.8631,-122.3132,6.324299999999994
2025-04-24 17:36:32.056393,10.11,37.8631,-122.3132,6.323299999999994
2025-04-24 17:36:39.490384,9.45,37.8631,-122.3133,6.316199999999994
2025-04-24 17:36:40.505495,9.7,37.8631,-122.3133,6.305799999999994
2025-04-24 17:36:41.410822,9.56,37.8631,-122.3133,6.290399999999994
2025-04-24 17:36:44.277717,9.12,37.8631,-122.3133,6.265499999999994
2025-04-24 17:36:47.147218,11.72,37.8629,-122.3133,6.256899999999994
2025-04-24 17:36:48.118220,8.58,37.8629,-122.3133,6.2332999999999945
2025-04-24 17:36:54.298565,10.7,37.8629,-122.3133,6.215999999999994
2025-04-24 17:36:54.504396,10.75,37.8629,-122.3133,6.205999999999994
2025-04-24 17:36:55.502962,9.82,37.8629,-122.3133,6.193699999999994
2025-04-24 17:36:56.428676,10.1,37.8629,-122.3133,6.181799999999994
2025-04-24 17:37:00.268578,10.54,37.8629,-122.3132,6.174699999999993
2025-04-24 17:37:01.270922,10.21,37.8629,-122.3132,6.168999999999993
2025-04-24 17:37:02.211771,9.33,37.8629,-122.3132,6.156299999999993
2025-04-24 17:37:10.427265,9.32,37.8629,-122.3132,6.135099999999993
2025-04-24 17:37:11.430596,9.55,37.8629,-122.3132,6.108199999999993
2025-04-24 17:37:14.416202,9.99,37.8629,-122.3132,6.080299999999993
2025-04-24 17:37:16.364483,10.97,37.8629,-122.3132,6.061599999999993
